PWS ID,Facility Water Type,Latitude,Longitude,Contaminant,chain length,long-short,Total
NC0343015,SW-Surface Water,35.511986,-78.735488,PFHpA,7,short,4.2
NC0343015,SW-Surface Water,35.511986,-78.735488,PFHxA,6,short,9.1
NC0343015,SW-Surface Water,35.511986,-78.735488,PFOA,8,Long,8.1
NC0343015,SW-Surface Water,35.511986,-78.735488,PFOS,8,Long,13.5
NC0343015,SW-Surface Water,35.511986,-78.735488,PFPeA,5,short,9.8
NC0343025,SW-Surface Water,35.396424,-78.816632,PFHxA,6,short,5.5
NC0343025,SW-Surface Water,35.396424,-78.816632,PFOA,8,Long,6.5
NC0343025,SW-Surface Water,35.396424,-78.816632,PFOS,8,Long,9.1
NC0343025,SW-Surface Water,35.396424,-78.816632,PFPeA,5,short,4.8
NC0351015,GW-Groundwater,35.538535,-78.28878,6:2 FTS,8,Long,17
NC0351015,GW-Groundwater,35.538535,-78.28878,PFBS,4,short,5.8
NC0351015,GW-Groundwater,35.538535,-78.28878,PFHpA,7,short,3.3
NC0351015,GW-Groundwater,35.538535,-78.28878,PFHxA,6,short,9.2
NC0351015,GW-Groundwater,35.538535,-78.28878,PFHxS,6,short,18
NC0351015,GW-Groundwater,35.538535,-78.28878,PFOS,8,Long,11
NC0351015,GW-Groundwater,35.538535,-78.28878,PFPeA,5,short,12
NC0351020,SW-Surface Water,35.64779,-78.458803,PFBS,4,short,4
NC0351020,SW-Surface Water,35.64779,-78.458803,PFHxA,6,short,5.9
NC0351020,SW-Surface Water,35.64779,-78.458803,PFOA,8,Long,8.2
NC0351020,SW-Surface Water,35.64779,-78.458803,PFOS,8,Long,8.1
NC0351020,SW-Surface Water,35.64779,-78.458803,PFPeA,5,short,6.4
NC0392045,SW-Surface Water,35.731564,-78.853817,PFBA,4,short,7.6
NC0392045,SW-Surface Water,35.731564,-78.853817,PFHxA,6,short,3.3
NC0392045,SW-Surface Water,35.731564,-78.853817,PFPeA,5,short,4.9
NC0392055,SW-Surface Water,35.591684,-78.785084,PFBA,4,short,10.3
NC0392055,SW-Surface Water,35.591684,-78.785084,PFBS,4,short,3
NC0392055,SW-Surface Water,35.591684,-78.785084,PFHpA,7,short,3.6
NC0392055,SW-Surface Water,35.591684,-78.785084,PFHxA,6,short,9.3
NC0392055,SW-Surface Water,35.591684,-78.785084,PFOA,8,Long,12.7
NC0392055,SW-Surface Water,35.591684,-78.785084,PFOS,8,Long,14.4
NC0392055,SW-Surface Water,35.591684,-78.785084,PFPeA,5,short,8.8
NC0410035,SW-Surface Water,33.891887,-78.426301,PFBA,4,short,5.4
NC0410035,SW-Surface Water,33.891887,-78.426301,PFBS,4,short,6.1
NC0410035,SW-Surface Water,33.891887,-78.426301,PFHxA,6,short,12.9
NC0410035,SW-Surface Water,33.891887,-78.426301,PFHxS,6,short,9.3
NC0410035,SW-Surface Water,33.891887,-78.426301,PFOA,8,Long,12.2
NC0410035,SW-Surface Water,33.891887,-78.426301,PFOS,8,Long,27.6
NC0410035,SW-Surface Water,33.891887,-78.426301,PFPeA,5,short,14.4
NC0410060,SW-Surface Water,33.9125,-78.308232,PFBS,4,short,3.1
NC0410060,SW-Surface Water,33.9125,-78.308232,PFHxA,6,short,4.7
NC0410060,SW-Surface Water,33.9125,-78.308232,PFHxS,6,short,3.3
NC0410060,SW-Surface Water,33.9125,-78.308232,PFOA,8,Long,4.2
NC0410060,SW-Surface Water,33.9125,-78.308232,PFOS,8,Long,9.5
NC0410060,SW-Surface Water,33.9125,-78.308232,PFPeA,5,short,4.6
NC0442010,SW-Surface Water,36.461603,-77.656826,PFOS,8,Long,4.8
NC0459010,SW-Surface Water,35.853903,-77.052097,PFOS,8,Long,4.8
NC0464010,SW-Surface Water,35.965099,-77.809475,PFOA,8,Long,16.5
NC0464010,SW-Surface Water,35.965099,-77.809475,PFOS,8,Long,18.2
NC0474010,SW-Surface Water,35.619196,-77.393591,PFBS,4,short,4.8
NC0474010,SW-Surface Water,35.619196,-77.393591,PFHxA,6,short,3.8
NC0474010,SW-Surface Water,35.619196,-77.393591,PFOA,8,Long,5.6
NC0474010,SW-Surface Water,35.619196,-77.393591,PFPeA,5,short,3.9
NC0474015,"MX-Any combination of GW, SW, and GU",35.470401,-77.294983,PFBS,4,short,3.6
NC0474015,"MX-Any combination of GW, SW, and GU",35.470401,-77.294983,PFHxA,6,short,4.7
NC0474015,"MX-Any combination of GW, SW, and GU",35.470401,-77.294983,PFHxS,6,short,5
NC0474015,"MX-Any combination of GW, SW, and GU",35.470401,-77.294983,PFOA,8,Long,4.6
NC0474015,"MX-Any combination of GW, SW, and GU",35.470401,-77.294983,PFOS,8,Long,9.7
NC0474015,"MX-Any combination of GW, SW, and GU",35.470401,-77.294983,PFPeA,5,short,4.8
NC0474025,SW-Surface Water,35.468221,-77.422667,PFBA,4,short,6.6
NC0474025,SW-Surface Water,35.468221,-77.422667,PFBS,4,short,3.2
NC0474025,SW-Surface Water,35.468221,-77.422667,PFHxA,6,short,4.1
NC0474025,SW-Surface Water,35.468221,-77.422667,PFHxS,6,short,3.6
NC0474025,SW-Surface Water,35.468221,-77.422667,PFOA,8,Long,4.3
NC0474025,SW-Surface Water,35.468221,-77.422667,PFOS,8,Long,9.4
NC0474025,SW-Surface Water,35.468221,-77.422667,PFPeA,5,short,4.6
NC0474035,GW-Groundwater,35.372972,-77.431481,PFBA,4,short,6.2
NC0474035,GW-Groundwater,35.372972,-77.431481,PFBS,4,short,3.6
NC0474035,GW-Groundwater,35.372972,-77.431481,PFHxA,6,short,4.4
NC0474035,GW-Groundwater,35.372972,-77.431481,PFHxS,6,short,3.9
NC0474035,GW-Groundwater,35.372972,-77.431481,PFOA,8,Long,4.5
