PWS ID,Facility Water Type,Latitude,Longitude,Contaminant,chain length,long-short,Total,key,bdod,cec,cfvo,clay,nitrogen,ocd,phh2o,sand,silt,soc,wv0010,wv0033,wv1500
CA2410001,GW-Groundwater,37.35315,-120.600184,PFHxS,6,short,97.1,37.35315-120.600184,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA2410001,GW-Groundwater,37.35315,-120.600184,PFOA,8,Long,44,37.35315-120.600184,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA2410001,GW-Groundwater,37.35315,-120.600184,PFOS,8,Long,59,37.35315-120.600184,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA2410001,GW-Groundwater,37.35315,-120.600184,PFPeA,5,short,47.4,37.35315-120.600184,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA2410001,GW-Groundwater,37.35315,-120.600184,PFPeS,5,short,12.3,37.35315-120.600184,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA2410008,GW-Groundwater,37.329152,-120.542555,PFOS,8,Long,12.9,37.329152-120.542555,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA2810002,SW-Surface Water,38.584351,-122.586164,PFHxA,6,short,3.2,38.584351-122.586164,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA2810002,SW-Surface Water,38.584351,-122.586164,PFOA,8,Long,6.4,38.584351-122.586164,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA2810002,SW-Surface Water,38.584351,-122.586164,PFOS,8,Long,12.2,38.584351-122.586164,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA2810002,SW-Surface Water,38.584351,-122.586164,PFPeA,5,short,4.2,38.584351-122.586164,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3010037,GW-Groundwater,33.893526,-117.770227,PFBA,4,short,17.5,33.893526-117.770227,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3010037,GW-Groundwater,33.893526,-117.770227,PFPeA,5,short,4.2,33.893526-117.770227,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3010062,GW-Groundwater,33.778803,-117.960327,PFBA,4,short,32.7,33.778803-117.960327,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3010062,GW-Groundwater,33.778803,-117.960327,PFHxS,6,short,3.6,33.778803-117.960327,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3010062,GW-Groundwater,33.778803,-117.960327,PFOS,8,Long,5.8,33.778803-117.960327,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3010062,GW-Groundwater,33.778803,-117.960327,PFPeA,5,short,13.1,33.778803-117.960327,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3010064,GW-Groundwater,33.756544,-117.993988,PFHxS,6,short,4.1,33.756544-117.993988,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3010064,GW-Groundwater,33.756544,-117.993988,PFOS,8,Long,4.3,33.756544-117.993988,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3010082,GW-Groundwater,33.817912,-117.809836,PFBA,4,short,11.1,33.817912-117.809836,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3010082,GW-Groundwater,33.817912,-117.809836,PFPeA,5,short,16.1,33.817912-117.809836,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3010082,"MX-Any combination of GW, SW, and GU",33.817912,-117.809836,PFPeA,5,short,3,33.817912-117.809836,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3110004,GW-Groundwater,38.87579,-121.293053,PFHxS,6,short,8.4,38.87579-121.293053,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3210004,GW-Groundwater,39.936834,-120.947142,PFPeA,5,short,4.4,39.936834-120.947142,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3310026,SW-Surface Water,33.808502,-117.135822,PFHxA,6,short,4.1,33.808502-117.135822,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3310026,SW-Surface Water,33.808502,-117.135822,PFHxS,6,short,4.4,33.808502-117.135822,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3310026,SW-Surface Water,33.808502,-117.135822,PFOA,8,Long,6.9,33.808502-117.135822,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3310026,SW-Surface Water,33.808502,-117.135822,PFOS,8,Long,4.6,33.808502-117.135822,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3310026,SW-Surface Water,33.808502,-117.135822,PFPeA,5,short,3.7,33.808502-117.135822,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3310031,GU-Groundwater Under Influence of Surface Water,33.931458,-117.411509,PFPeA,5,short,3.3,33.931458-117.411509,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3310036,GW-Groundwater,33.552712,-117.214333,PFHxS,6,short,3,33.552712-117.214333,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3310036,GW-Groundwater,33.552712,-117.214333,PFOA,8,Long,4.7,33.552712-117.214333,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3310036,GW-Groundwater,33.552712,-117.214333,PFOS,8,Long,4.1,33.552712-117.214333,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3310037,"MX-Any combination of GW, SW, and GU",33.823690261509,-117.53965254776,PFPeA,5,short,3.6,33.823690261509-117.53965254776,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3310044,GW-Groundwater,34.001099,-117.408337,PFBA,4,short,6.5,34.001099-117.408337,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3310049,"MX-Any combination of GW, SW, and GU",33.843436,-117.376617,PFPeA,5,short,4.7,33.843436-117.376617,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3310800,GW-Groundwater,33.928928,-117.57143,PFHxS,6,short,3.5,33.928928-117.57143,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3410008,GW-Groundwater,38.412304,-121.34862,PFHxS,6,short,3.8,38.412304-121.34862,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3410008,GW-Groundwater,38.412304,-121.34862,PFPeA,5,short,4.6,38.412304-121.34862,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3410010,GW-Groundwater,38.555431,-121.340615,PFHxS,6,short,3.4,38.555431-121.340615,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3410033,GW-Groundwater,38.491494,-121.394896,PFHpA,7,short,20.1,38.491494-121.394896,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3410033,GW-Groundwater,38.491494,-121.394896,PFHxA,6,short,13.9,38.491494-121.394896,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3410033,GW-Groundwater,38.491494,-121.394896,PFOA,8,Long,20.1,38.491494-121.394896,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3410033,GW-Groundwater,38.491494,-121.394896,PFOS,8,Long,6.6,38.491494-121.394896,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3410033,GW-Groundwater,38.491494,-121.394896,PFPeA,5,short,10,38.491494-121.394896,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3600108,GW-Groundwater,34.205852,-117.405046,PFHxS,6,short,5.6,34.205852-117.405046,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3600152,GW-Groundwater,34.05187,-117.26137,PFHxS,6,short,3.1,34.05187-117.26137,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3600152,GW-Groundwater,34.05187,-117.26137,PFOS,8,Long,4.2,34.05187-117.26137,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610001,GW-Groundwater,34.581538,-117.418504,PFHxS,6,short,4.7,34.581538-117.418504,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610001,GW-Groundwater,34.581538,-117.418504,PFOS,8,Long,4.3,34.581538-117.418504,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610005,SW-Surface Water,34.260167,-117.193769,PFHpA,7,short,4.4,34.260167-117.193769,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610005,SW-Surface Water,34.260167,-117.193769,PFHxA,6,short,4.8,34.260167-117.193769,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610005,SW-Surface Water,34.260167,-117.193769,PFOA,8,Long,11,34.260167-117.193769,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610005,SW-Surface Water,34.260167,-117.193769,PFOS,8,Long,5,34.260167-117.193769,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610005,SW-Surface Water,34.260167,-117.193769,PFPeA,5,short,3.7,34.260167-117.193769,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610008,GW-Groundwater,34.253255,-116.827128,PFBS,4,short,3.7,34.253255-116.827128,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610008,GW-Groundwater,34.253255,-116.827128,PFHxA,6,short,3.5,34.253255-116.827128,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610008,GW-Groundwater,34.253255,-116.827128,PFHxS,6,short,16,34.253255-116.827128,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610008,GW-Groundwater,34.253255,-116.827128,PFOS,8,Long,6.5,34.253255-116.827128,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610008,GW-Groundwater,34.253255,-116.827128,PFPeA,5,short,3.2,34.253255-116.827128,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610014,GW-Groundwater,34.067385,-117.320873,PFHxS,6,short,5.1,34.067385-117.320873,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610014,GW-Groundwater,34.067385,-117.320873,PFOS,8,Long,13,34.067385-117.320873,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610015,GU-Groundwater Under Influence of Surface Water,34.239656,-117.275281,PFBS,4,short,3.4,34.239656-117.275281,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610015,GU-Groundwater Under Influence of Surface Water,34.239656,-117.275281,PFHxA,6,short,3.6,34.239656-117.275281,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610015,GU-Groundwater Under Influence of Surface Water,34.239656,-117.275281,PFHxS,6,short,11.6,34.239656-117.275281,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610015,GU-Groundwater Under Influence of Surface Water,34.239656,-117.275281,PFPeA,5,short,3.7,34.239656-117.275281,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610024,GW-Groundwater,34.39463,-117.31328,PFHxA,6,short,3.7,34.39463-117.31328,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610024,GW-Groundwater,34.39463,-117.31328,PFHxS,6,short,8.4,34.39463-117.31328,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610024,GW-Groundwater,34.39463,-117.31328,PFOA,8,Long,7.4,34.39463-117.31328,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610024,GW-Groundwater,34.39463,-117.31328,PFOS,8,Long,9.9,34.39463-117.31328,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610043,GW-Groundwater,34.888722,-117.044897,PFHxA,6,short,5.4,34.888722-117.044897,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610043,GW-Groundwater,34.888722,-117.044897,PFHxS,6,short,9.4,34.888722-117.044897,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610043,GW-Groundwater,34.888722,-117.044897,PFOA,8,Long,5.7,34.888722-117.044897,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610043,GW-Groundwater,34.888722,-117.044897,PFPeA,5,short,4.9,34.888722-117.044897,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610044,GW-Groundwater,34.24218,-116.881811,PFBS,4,short,3.4,34.24218-116.881811,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610044,GW-Groundwater,34.24218,-116.881811,PFHxS,6,short,12.8,34.24218-116.881811,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610112,GW-Groundwater,34.758981,-117.368623,PFBA,4,short,8.2,34.758981-117.368623,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610112,GW-Groundwater,34.758981,-117.368623,PFBS,4,short,6,34.758981-117.368623,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610112,GW-Groundwater,34.758981,-117.368623,PFHxA,6,short,5,34.758981-117.368623,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610112,GW-Groundwater,34.758981,-117.368623,PFHxS,6,short,14.6,34.758981-117.368623,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610112,GW-Groundwater,34.758981,-117.368623,PFOA,8,Long,13,34.758981-117.368623,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610112,GW-Groundwater,34.758981,-117.368623,PFOS,8,Long,23,34.758981-117.368623,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3610112,GW-Groundwater,34.758981,-117.368623,PFPeA,5,short,6,34.758981-117.368623,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3700963,GW-Groundwater,32.647953,-116.596357,PFBA,4,short,13.1,32.647953-116.596357,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3700963,GW-Groundwater,32.647953,-116.596357,PFBS,4,short,5.9,32.647953-116.596357,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3700963,GW-Groundwater,32.647953,-116.596357,PFHpA,7,short,72.7,32.647953-116.596357,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3700963,GW-Groundwater,32.647953,-116.596357,PFHxA,6,short,95.2,32.647953-116.596357,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3700963,GW-Groundwater,32.647953,-116.596357,PFHxS,6,short,250.2,32.647953-116.596357,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3700963,GW-Groundwater,32.647953,-116.596357,PFNA,9,Long,10.2,32.647953-116.596357,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3700963,GW-Groundwater,32.647953,-116.596357,PFOA,8,Long,188.3,32.647953-116.596357,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3700963,GW-Groundwater,32.647953,-116.596357,PFOS,8,Long,50.1,32.647953-116.596357,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3700963,GW-Groundwater,32.647953,-116.596357,PFPeA,5,short,62,32.647953-116.596357,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3710702,GW-Groundwater,33.295773,-117.42372,PFBS,4,short,3.2,33.295773-117.42372,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3710702,GW-Groundwater,33.295773,-117.42372,PFHxS,6,short,5.4,33.295773-117.42372,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3910007,GW-Groundwater,37.741735,-121.131033,PFHxS,6,short,3.5,37.741735-121.131033,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3910007,GW-Groundwater,37.741735,-121.131033,PFOA,8,Long,5.2,37.741735-121.131033,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3910007,GW-Groundwater,37.741735,-121.131033,PFOS,8,Long,12,37.741735-121.131033,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3910015,GW-Groundwater,37.814495,-121.299736,PFBS,4,short,3.7,37.814495-121.299736,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA3910015,GW-Groundwater,37.814495,-121.299736,PFOS,8,Long,13,37.814495-121.299736,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4010001,"MX-Any combination of GW, SW, and GU",35.124316,-120.584688,PFBS,4,short,11,35.124316-120.584688,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4010001,"MX-Any combination of GW, SW, and GU",35.124316,-120.584688,PFHxA,6,short,3.5,35.124316-120.584688,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4010001,"MX-Any combination of GW, SW, and GU",35.124316,-120.584688,PFHxS,6,short,5.5,35.124316-120.584688,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4010001,"MX-Any combination of GW, SW, and GU",35.124316,-120.584688,PFOA,8,Long,5.8,35.124316-120.584688,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4010001,"MX-Any combination of GW, SW, and GU",35.124316,-120.584688,PFOS,8,Long,6.8,35.124316-120.584688,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4010001,"MX-Any combination of GW, SW, and GU",35.124316,-120.584688,PFPeA,5,short,4.1,35.124316-120.584688,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4010002,GW-Groundwater,35.471575,-120.682198,PFBA,4,short,10,35.471575-120.682198,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4010002,GW-Groundwater,35.471575,-120.682198,PFBS,4,short,13.1,35.471575-120.682198,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4010002,GW-Groundwater,35.471575,-120.682198,PFHxS,6,short,14,35.471575-120.682198,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4010002,GW-Groundwater,35.471575,-120.682198,PFOA,8,Long,7.4,35.471575-120.682198,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4010002,GW-Groundwater,35.471575,-120.682198,PFOS,8,Long,27.4,35.471575-120.682198,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4010016,GW-Groundwater,35.32406,-120.831774,PFBA,4,short,6,35.32406-120.831774,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4010016,GW-Groundwater,35.32406,-120.831774,PFBS,4,short,18,35.32406-120.831774,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4010016,GW-Groundwater,35.32406,-120.831774,PFHpA,7,short,5.4,35.32406-120.831774,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4010016,GW-Groundwater,35.32406,-120.831774,PFHxA,6,short,16.6,35.32406-120.831774,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4010016,GW-Groundwater,35.32406,-120.831774,PFHxS,6,short,8.4,35.32406-120.831774,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4010016,GW-Groundwater,35.32406,-120.831774,PFOA,8,Long,14.7,35.32406-120.831774,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4010016,GW-Groundwater,35.32406,-120.831774,PFOS,8,Long,11.7,35.32406-120.831774,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4010016,GW-Groundwater,35.32406,-120.831774,PFPeA,5,short,16.8,35.32406-120.831774,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4010832,GW-Groundwater,35.463664,-120.634301,PFBS,4,short,3.6,35.463664-120.634301,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4010832,GW-Groundwater,35.463664,-120.634301,PFHxS,6,short,4.4,35.463664-120.634301,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
CA4010832,GW-Groundwater,35.463664,-120.634301,PFOS,8,Long,4.3,35.463664-120.634301,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
