Latitude,Longitude,Category
42.512087,-83.519223,Plastics and Resins
42.2215,-83.1472,Plastics and Resins
42.1925,-83.15457,Plastics and Resins
42.81523,-86.02884,Plastics and Resins
42.817838,-86.01568,Plastics and Resins
42.81887,-86.01204,Plastics and Resins
42.82302,-85.99959,Plastics and Resins
41.9635,-84.0972,Oil and Gas
44.9727,-85.0274,Oil and Gas
44.9354,-84.3386,Oil and Gas
44.8637,-84.2258,Oil and Gas
42.793203,-84.714772,Oil and Gas
44.7845,-83.6105,Oil and Gas
44.8656,-85.2228,Oil and Gas
44.8981,-85.2459,Oil and Gas
45.073416,-83.512131,Oil and Gas
45.0026,-83.8426,Oil and Gas
44.9634,-83.6672,Oil and Gas
45.0002,-83.7785,Oil and Gas
44.8663,-83.775,Oil and Gas
45.077161,-83.451112,Oil and Gas
45.0367,-84.2336,Oil and Gas
45.0767,-84.2226,Oil and Gas
45.1227,-84.337,Oil and Gas
45.0765,-84.2597,Oil and Gas
44.87973,-84.098862,Oil and Gas
45.0046,-84.2212,Oil and Gas
44.9886,-84.0555,Oil and Gas
45.0921,-84.2142,Oil and Gas
45.031601,-84.23262,Oil and Gas
44.954109,-84.193253,Oil and Gas
44.9059,-84.022,Oil and Gas
45.1119,-84.2317,Oil and Gas
45.059,-84.1669,Oil and Gas
45.0404,-84.0572,Oil and Gas
45.1121,-84.2317,Oil and Gas
44.8616,-84.0484,Oil and Gas
44.9947,-84.1747,Oil and Gas
44.9962,-84.247,Oil and Gas
44.9622,-84.2592,Oil and Gas
45.0003,-84.1182,Oil and Gas
45.0838,-84.2993,Oil and Gas
44.941,-84.0427,Oil and Gas
44.9708,-84.0981,Oil and Gas
44.9839,-84.0347,Oil and Gas
44.9849,-84.6453,Oil and Gas
44.8351,-83.7038,Oil and Gas
43.6263,-83.9537,Oil and Gas
44.352531,-86.151039,Oil and Gas
44.40044,-86.075435,Oil and Gas
44.3755,-86.1102,Oil and Gas
44.3646,-86.1242,Oil and Gas
44.99744,-85.06995,Oil and Gas
45.014,-85.217,Oil and Gas
45.015,-85.1502,Oil and Gas
44.9863,-85.1442,Oil and Gas
44.9174,-85.171,Oil and Gas
45.00146,-85.341828,Oil and Gas
44.8535,-85.15,Oil and Gas
44.9186,-85.2019,Oil and Gas
45.1311,-84.8066,Oil and Gas
44.9313,-84.1788,Oil and Gas
45.0459,-84.1474,Oil and Gas
44.4933,-85.7535,Oil and Gas
44.837249,-83.491084,Oil and Gas
44.8437,-83.6334,Oil and Gas
42.721004,-82.725827,Oil and Gas
45.081,-85.224,Oil and Gas
45.0804,-85.1356,Oil and Gas
45.0866,-85.2845,Oil and Gas
45.078789,-85.268208,Oil and Gas
45.0276,-84.4359,Oil and Gas
44.9408,-84.4178,Oil and Gas
45.0402,-84.4175,Oil and Gas
44.9533,-84.3984,Oil and Gas
45.229721,-84.253357,Oil and Gas
44.9603,-84.5494,Oil and Gas
44.9139,-84.5386,Oil and Gas
45.0038,-84.3696,Oil and Gas
44.9924,-84.5107,Oil and Gas
44.9321,-84.4978,Oil and Gas
44.9748,-84.5393,Oil and Gas
44.9927,-84.4877,Oil and Gas
42.891913,-82.674886,Oil and Gas
44.8329,-84.1132,Oil and Gas
44.873836,-84.067938,Oil and Gas
44.847673,-83.889686,Oil and Gas
44.8261,-83.9685,Oil and Gas
44.8042,-84.0717,Oil and Gas
43.09857,-85.981747,Oil and Gas
44.447728,-85.938671,Oil and Gas
44.489471,-85.841904,Oil and Gas
45.076,-84.58,Oil and Gas
45.0991,-84.5105,Oil and Gas
45.0365,-84.511,Oil and Gas
44.648621,-86.494317,Oil and Gas
45.0993,-85.0439,Oil and Gas
44.7946,-84.169,Oil and Gas
44.815479,-84.230339,Oil and Gas
44.8416,-84.1526,Oil and Gas
44.8544,-84.3423,Oil and Gas
45.0331,-84.7835,Oil and Gas
45.04806,-84.86773,Oil and Gas
45.0947,-84.757,Oil and Gas
45.01754,-84.829788,Oil and Gas
45.064217,-84.856049,Oil and Gas
45.1035,-84.835,Oil and Gas
45.0823,-84.8328,Oil and Gas
43.613,-83.737,Oil and Gas
43.625,-83.786,Oil and Gas
44.808056,-84.818611,Oil and Gas
44.8407,-84.7748,Oil and Gas
44.855266,-84.660827,Oil and Gas
44.815,-84.785,Oil and Gas
44.82679,-84.74518,Oil and Gas
43.46718,-85.95946,Oil and Gas
45.108337,-84.435204,Oil and Gas
44.92766,-84.65486,Oil and Gas
45.0621,-84.5295,Oil and Gas
45.0439,-84.5561,Oil and Gas
45.00975,-84.698738,Oil and Gas
45.0785,-84.5483,Oil and Gas
45.0364,-84.5102,Oil and Gas
45.0009,-84.4728,Oil and Gas
44.9511,-84.5157,Oil and Gas
44.9725,-84.607132,Oil and Gas
44.946602,-84.529984,Oil and Gas
44.895527,-84.787596,Oil and Gas
44.9166,-84.543,Oil and Gas
44.9406,-84.4892,Oil and Gas
44.9717,-84.5384,Oil and Gas
44.98695,-84.5914,Oil and Gas
45.02007,-84.67762,Oil and Gas
45.1023,-84.5596,Oil and Gas
45.0404,-84.3765,Oil and Gas
45.0793,-84.7161,Oil and Gas
45.0382,-84.6574,Oil and Gas
44.9735,-84.5153,Oil and Gas
45.056969,-84.483421,Oil and Gas
45.086761,-84.687401,Oil and Gas
45.00423,-84.614594,Oil and Gas
45.0048,-84.6272,Oil and Gas
44.927,-84.785,Oil and Gas
45.0078,-84.8238,Oil and Gas
45.1,-84.6436,Oil and Gas
44.8879,-84.8022,Oil and Gas
44.8981,-84.5453,Oil and Gas
45.0564,-84.6904,Oil and Gas
44.9462,-84.5808,Oil and Gas
45.0324,-84.7679,Oil and Gas
44.99,-84.78,Oil and Gas
44.9325,-84.8323,Oil and Gas
44.9513,-84.4611,Oil and Gas
45.004,-84.7722,Oil and Gas
45.0622,-84.7239,Oil and Gas
45.1587,-84.7133,Oil and Gas
44.852501,-84.749458,Oil and Gas
45.0389,-84.4804,Oil and Gas
45.0823,-84.4893,Oil and Gas
45.02736,-84.67717,Oil and Gas
45.0116,-84.5367,Oil and Gas
44.87513,-84.82777,Oil and Gas
44.69192,-84.83937,Oil and Gas
44.5561,-84.8163,Oil and Gas
44.5753,-84.7547,Oil and Gas
43.177686,-85.187958,Oil and Gas
42.724553,-85.952657,Oil and Gas
44.147,-84.663,Oil and Gas
44.1446,-84.9872,Oil and Gas
42.166053,-86.171296,Oil and Gas
42.6435,-85.304094,Oil and Gas
45.296902,-84.081429,Oil and Gas
44.8901,-84.7459,Oil and Gas
45.1266,-84.1619,Oil and Gas
44.9226,-83.9446,Oil and Gas
44.922,-83.9441,Oil and Gas
45.0838,-84.1113,Oil and Gas
44.9049,-83.9959,Oil and Gas
45.0655,-84.0725,Oil and Gas
45.09129,-83.96718,Oil and Gas
45.060912,-83.9007,Oil and Gas
44.29978,-84.71235,Oil and Gas
44.4731,-86.0097,Oil and Gas
42.178223,-84.230666,Oil and Gas
45.085281,-84.487251,Oil and Gas
44.9628,-84.3969,Oil and Gas
44.867,-84.385,Oil and Gas
45.04277,-84.432251,Oil and Gas
44.998841,-84.388361,Oil and Gas
44.945,-84.3635,Oil and Gas
45.0816,-84.4335,Oil and Gas
44.93462,-84.527679,Oil and Gas
44.999265,-84.36193,Oil and Gas
45.1007,-84.4835,Oil and Gas
45.0175,-84.3856,Oil and Gas
44.903,-84.593,Oil and Gas
44.9879,-84.6013,Oil and Gas
44.91811,-84.54538,Oil and Gas
44.9718,-84.4766,Oil and Gas
44.387778,-86.014444,Oil and Gas
44.4009,-86.0198,Oil and Gas
44.7748,-84.9445,Oil and Gas
44.748909,-85.126373,Oil and Gas
44.82518,-84.96068,Oil and Gas
44.803909,-85.026871,Oil and Gas
44.727322,-85.226196,Oil and Gas
44.68481,-85.20304,Oil and Gas
44.8064,-85.1008,Oil and Gas
44.74273,-84.90283,Oil and Gas
44.69818,-85.19514,Oil and Gas
44.579584,-84.91315,Oil and Gas
44.7153,-85.2741,Oil and Gas
42.89156,-85.55492,Oil and Gas
44.967048,-85.353147,Oil and Gas
44.633642,-85.559469,Oil and Gas
44.547249,-85.60051,Oil and Gas
44.599215,-85.585879,Oil and Gas
45.031221,-83.744027,Oil and Gas
44.9816,-83.7704,Oil and Gas
45.0204,-83.7378,Oil and Gas
44.0577,-85.3595,Oil and Gas
44.91263,-84.3281,Oil and Gas
44.907532,-84.31459,Oil and Gas
44.888,-84.232,Oil and Gas
45.0621,-84.3505,Oil and Gas
44.9126,-84.289,Oil and Gas
44.865,-84.266,Oil and Gas
44.9078,-84.3146,Oil and Gas
44.91,-84.1447,Oil and Gas
44.9081,-84.3272,Oil and Gas
43.7968,-84.0203,Oil and Gas
45.114,-84.733,Oil and Gas
42.424953,-83.429263,Oil and Gas
43.999411,-86.365033,Oil and Gas
44.9362,-85.0449,Oil and Gas
44.864201,-84.925507,Oil and Gas
44.901,-84.9098,Oil and Gas
44.8874,-85.0879,Oil and Gas
44.916,-84.9486,Oil and Gas
44.9291,-84.9425,Oil and Gas
44.9581,-85.0788,Oil and Gas
44.8812,-84.8867,Oil and Gas
44.8949,-85.2071,Oil and Gas
44.9206,-84.9922,Oil and Gas
44.26343,-86.32291,Oil and Gas
44.293892,-86.211197,Oil and Gas
44.325588,-86.163002,Oil and Gas
44.3213,-86.1166,Oil and Gas
44.8497,-84.69,Oil and Gas
44.0853,-85.0981,Oil and Gas
44.10083,-85.05815,Oil and Gas
44.09906,-85.215447,Oil and Gas
44.082163,-85.014231,Oil and Gas
42.52413,-84.48532,Oil and Gas
44.566139,-85.641632,Oil and Gas
44.5413,-85.6518,Oil and Gas
44.154144,-83.980656,Oil and Gas
41.73942,-84.18492,Oil and Gas
43.546741,-86.435547,Oil and Gas
43.486452,-85.629708,Oil and Gas
43.2592,-83.27,Oil and Gas
44.9384,-83.6063,Oil and Gas
44.902374,-83.435859,Oil and Gas
44.916,-83.8269,Oil and Gas
44.929,-84.608,Oil and Gas
44.9137,-84.6483,Oil and Gas
44.935,-84.721,Oil and Gas
44.878,-84.664,Oil and Gas
44.4485,-86.0813,Oil and Gas
44.41299,-86.161603,Oil and Gas
44.8453,-85.2362,Oil and Gas
44.7988,-85.2629,Oil and Gas
44.4399,-84.1977,Oil and Gas
43.709652,-84.747894,Oil and Gas
44.9049,-83.9395,Oil and Gas
44.5784,-84.9218,Oil and Gas
43.4438,-85.1407,Oil and Gas
44.4711,-85.995,Oil and Gas
44.4429,-86.0039,Oil and Gas
44.8426,-83.5058,Oil and Gas
44.8128,-83.7356,Oil and Gas
45.0166,-84.8678,Oil and Gas
45.0181,-84.9097,Oil and Gas
44.947638,-84.873408,Oil and Gas
44.0499,-84.0216,Oil and Gas
41.746701,-83.548283,Oil and Gas
44.5302,-85.9192,Oil and Gas
44.53614,-85.776901,Oil and Gas
44.697529,-85.429688,Oil and Gas
44.70736,-85.59552,Oil and Gas
44.8381,-85.4136,Oil and Gas
44.072151,-85.364151,Oil and Gas
44.521554,-84.185421,Oil and Gas
45.1357,-84.6209,Oil and Gas
45.1408,-84.5834,Oil and Gas
45.1557,-84.6546,Oil and Gas
45.1079,-84.2892,Oil and Gas
44.9889,-83.8811,Oil and Gas
44.9404,-84.3627,Oil and Gas
44.988,-84.2857,Oil and Gas
44.9771,-84.2792,Oil and Gas
45.0902,-84.3622,Oil and Gas
45.0883,-84.9187,Oil and Gas
44.872319,-84.665631,Oil and Gas
44.9113,-84.5388,Oil and Gas
45.0306,-84.8385,Oil and Gas
44.867768,-84.646592,Oil and Gas
42.649,-85.636,Oil and Gas
44.269375,-84.184852,Oil and Gas
45.0187,-83.6703,Oil and Gas
41.887338,-84.025489,Metal Machinery Mfg
42.24994,-84.74085,Metal Machinery Mfg
42.51469,-85.8224,Metal Machinery Mfg
45.06021,-83.453541,Metal Machinery Mfg
42.29044,-83.85148,Metal Machinery Mfg
42.27112,-83.80296,Metal Machinery Mfg
42.276144,-83.79994,Metal Machinery Mfg
42.294148,-83.86978,Metal Machinery Mfg
42.290444,-83.851517,Metal Machinery Mfg
42.27681,-83.79927,Metal Machinery Mfg
42.226577,-83.72407,Metal Machinery Mfg
42.69957,-83.24074,Metal Machinery Mfg
42.70784,-83.27349,Metal Machinery Mfg
42.65989,-83.2418,Metal Machinery Mfg
42.70136,-83.24144,Metal Machinery Mfg
42.708331,-83.260238,Metal Machinery Mfg
42.68917,-83.25514,Metal Machinery Mfg
44.98029,-85.19314,Metal Machinery Mfg
42.07969,-86.39094,Metal Machinery Mfg
41.82391,-83.86006,Metal Machinery Mfg
41.83187,-83.85103,Metal Machinery Mfg
45.20182,-84.97483,Metal Machinery Mfg
43.34574,-83.85467,Metal Machinery Mfg
41.939425,-86.565662,Metal Machinery Mfg
41.98556,-83.82398,Metal Machinery Mfg
41.87682,-85.20126,Metal Machinery Mfg
42.81008,-85.69319,Metal Machinery Mfg
44.2511,-85.408,Metal Machinery Mfg
44.2607,-85.418,Metal Machinery Mfg
42.84062,-85.54049,Metal Machinery Mfg
42.27872,-83.45915,Metal Machinery Mfg
42.33847,-83.44461,Metal Machinery Mfg
43.45773,-83.92535,Metal Machinery Mfg
43.23773,-85.79182,Metal Machinery Mfg
42.22564,-83.97374,Metal Machinery Mfg
42.66834,-82.84954,Metal Machinery Mfg
42.65487,-82.85026,Metal Machinery Mfg
42.62495,-82.86113,Metal Machinery Mfg
42.62273,-82.86081,Metal Machinery Mfg
42.53426,-83.50348,Metal Machinery Mfg
43.02996,-85.6672,Metal Machinery Mfg
43.06721,-85.94699,Metal Machinery Mfg
43.28651,-82.616141,Metal Machinery Mfg
43.28387,-82.616434,Metal Machinery Mfg
42.32971,-83.16546,Metal Machinery Mfg
42.33646,-83.1765,Metal Machinery Mfg
42.320661,-83.157823,Metal Machinery Mfg
42.44416,-83.00506,Metal Machinery Mfg
42.366271,-83.154355,Metal Machinery Mfg
42.419222,-83.036004,Metal Machinery Mfg
42.32292,-83.84063,Metal Machinery Mfg
42.32567,-83.8794,Metal Machinery Mfg
42.47979,-82.94418,Metal Machinery Mfg
43.40561,-85.02431,Metal Machinery Mfg
41.782017,-86.09481,Metal Machinery Mfg
41.73513,-83.53467,Metal Machinery Mfg
45.769804,-87.083652,Metal Machinery Mfg
42.44132,-83.34753,Metal Machinery Mfg
42.46267,-83.41537,Metal Machinery Mfg
42.7369,-83.76806,Metal Machinery Mfg
42.8219,-83.7063,Metal Machinery Mfg
42.46852,-83.12838,Metal Machinery Mfg
42.456729,-83.113675,Metal Machinery Mfg
42.45368,-83.16649,Metal Machinery Mfg
42.54959,-82.9401,Metal Machinery Mfg
43.14982,-86.16431,Metal Machinery Mfg
45.847562,-87.025621,Metal Machinery Mfg
42.88505,-83.7493,Metal Machinery Mfg
42.91076,-83.64633,Metal Machinery Mfg
42.7579,-84.73866,Metal Machinery Mfg
42.96175,-85.68245,Metal Machinery Mfg
42.99398,-85.68729,Metal Machinery Mfg
42.96174,-85.68337,Metal Machinery Mfg
42.898905,-85.535188,Metal Machinery Mfg
43.02074,-85.73854,Metal Machinery Mfg
42.878333,-85.678056,Metal Machinery Mfg
42.86072,-85.69991,Metal Machinery Mfg
42.89695,-85.53621,Metal Machinery Mfg
42.94463,-85.68409,Metal Machinery Mfg
42.8835,-85.55426,Metal Machinery Mfg
42.90357,-85.52991,Metal Machinery Mfg
42.89834,-85.53546,Metal Machinery Mfg
42.90263,-85.54063,Metal Machinery Mfg
43.18075,-85.24606,Metal Machinery Mfg
42.64959,-85.30318,Metal Machinery Mfg
45.706293,-87.604679,Metal Machinery Mfg
42.65299,-83.58831,Metal Machinery Mfg
42.64383,-83.61315,Metal Machinery Mfg
41.92279,-84.62778,Metal Machinery Mfg
41.937,-84.65352,Metal Machinery Mfg
41.922218,-84.627099,Metal Machinery Mfg
41.91597,-84.62616,Metal Machinery Mfg
42.76712,-86.08359,Metal Machinery Mfg
42.8093,-86.06,Metal Machinery Mfg
42.80502,-86.06321,Metal Machinery Mfg
42.831367,-83.504444,Metal Machinery Mfg
42.62685,-84.50331,Metal Machinery Mfg
42.640257,-84.502627,Metal Machinery Mfg
42.640278,-84.502523,Metal Machinery Mfg
42.629639,-85.763134,Metal Machinery Mfg
42.62663,-85.763598,Metal Machinery Mfg
43.3787,-85.47243,Metal Machinery Mfg
42.58391,-83.88537,Metal Machinery Mfg
45.841545,-88.049642,Metal Machinery Mfg
45.844313,-88.04579,Metal Machinery Mfg
42.22917,-84.41277,Metal Machinery Mfg
42.2502,-84.40588,Metal Machinery Mfg
41.96801,-84.6655,Metal Machinery Mfg
42.08345,-84.6514,Metal Machinery Mfg
42.32255,-85.58385,Metal Machinery Mfg
42.266642,-85.517944,Metal Machinery Mfg
42.30097,-85.58091,Metal Machinery Mfg
42.34012,-85.55796,Metal Machinery Mfg
42.24062,-85.68681,Metal Machinery Mfg
42.2884,-85.48141,Metal Machinery Mfg
42.2884,-85.480178,Metal Machinery Mfg
42.886582,-85.555809,Metal Machinery Mfg
46.253385,-84.462231,Metal Machinery Mfg
46.25322,-84.46209,Metal Machinery Mfg
45.801705,-88.078066,Metal Machinery Mfg
42.74832,-84.58027,Metal Machinery Mfg
42.74378,-84.54155,Metal Machinery Mfg
44.89979,-84.29939,Metal Machinery Mfg
42.37708,-83.38848,Metal Machinery Mfg
42.38157,-83.4276,Metal Machinery Mfg
43.956221,-86.423564,Metal Machinery Mfg
43.95579,-86.35218,Metal Machinery Mfg
45.853053,-84.602835,Metal Machinery Mfg
42.528018,-83.104262,Metal Machinery Mfg
44.90812,-85.051036,Metal Machinery Mfg
44.25783,-86.32636,Metal Machinery Mfg
44.260736,-86.315963,Metal Machinery Mfg
43.32057,-83.074433,Metal Machinery Mfg
46.57283,-87.39707,Metal Machinery Mfg
42.266296,-84.965653,Metal Machinery Mfg
42.87706,-82.48131,Metal Machinery Mfg
42.5987,-84.4681,Metal Machinery Mfg
42.596856,-84.466952,Metal Machinery Mfg
42.62284,-84.500973,Metal Machinery Mfg
42.622265,-84.501653,Metal Machinery Mfg
43.611,-84.19497,Metal Machinery Mfg
42.556321,-83.609271,Metal Machinery Mfg
41.9643,-83.34619,Metal Machinery Mfg
41.91976,-83.36606,Metal Machinery Mfg
42.555781,-82.86445,Metal Machinery Mfg
42.5951,-82.86074,Metal Machinery Mfg
43.143699,-83.689387,Metal Machinery Mfg
43.2085,-86.22304,Metal Machinery Mfg
41.8583,-86.2439,Metal Machinery Mfg
41.847332,-86.229454,Metal Machinery Mfg
43.152879,-86.220532,Metal Machinery Mfg
45.801699,-87.910829,Metal Machinery Mfg
42.44331,-83.43866,Metal Machinery Mfg
42.453424,-83.467806,Metal Machinery Mfg
42.45232,-83.4688,Metal Machinery Mfg
42.449625,-83.467535,Metal Machinery Mfg
42.45366,-83.46782,Metal Machinery Mfg
42.45503,-83.17575,Metal Machinery Mfg
42.86907,-83.29342,Metal Machinery Mfg
42.44533,-85.63072,Metal Machinery Mfg
42.37411,-83.44321,Metal Machinery Mfg
42.37502,-83.44829,Metal Machinery Mfg
42.38723,-83.51226,Metal Machinery Mfg
42.394944,-83.498243,Metal Machinery Mfg
42.38945,-83.48465,Metal Machinery Mfg
42.97165,-82.45257,Metal Machinery Mfg
42.99083,-82.43824,Metal Machinery Mfg
42.97376,-82.45986,Metal Machinery Mfg
42.99575,-82.46588,Metal Machinery Mfg
42.227275,-85.540515,Metal Machinery Mfg
42.22915,-85.5309,Metal Machinery Mfg
42.62091,-84.74717,Metal Machinery Mfg
45.6896,-87.52831,Metal Machinery Mfg
41.94635,-84.88708,Metal Machinery Mfg
43.869499,-85.498251,Metal Machinery Mfg
43.873226,-85.491749,Metal Machinery Mfg
42.39073,-85.46199,Metal Machinery Mfg
42.17303,-83.17419,Metal Machinery Mfg
42.73471,-83.16381,Metal Machinery Mfg
42.63838,-83.2021,Metal Machinery Mfg
43.14114,-85.55419,Metal Machinery Mfg
42.817644,-82.982514,Metal Machinery Mfg
42.81104,-82.98047,Metal Machinery Mfg
42.51395,-82.96061,Metal Machinery Mfg
42.501629,-82.961489,Metal Machinery Mfg
42.521173,-82.911478,Metal Machinery Mfg
43.485744,-83.94523,Metal Machinery Mfg
43.42924,-83.95588,Metal Machinery Mfg
43.40484,-84.13089,Metal Machinery Mfg
42.895845,-82.531664,Metal Machinery Mfg
42.0826,-86.49036,Metal Machinery Mfg
42.19218,-83.76521,Metal Machinery Mfg
43.417791,-82.817692,Metal Machinery Mfg
46.480867,-84.361829,Metal Machinery Mfg
42.679437,-83.012559,Metal Machinery Mfg
42.610121,-85.662084,Metal Machinery Mfg
42.44636,-83.27789,Metal Machinery Mfg
43.1587,-85.72162,Metal Machinery Mfg
43.98287,-83.974498,Metal Machinery Mfg
42.56031,-83.04183,Metal Machinery Mfg
42.61937,-83.0433,Metal Machinery Mfg
42.53981,-83.03544,Metal Machinery Mfg
42.565275,-83.0351,Metal Machinery Mfg
41.98655,-86.53848,Metal Machinery Mfg
41.80483,-85.41384,Metal Machinery Mfg
41.80367,-85.43807,Metal Machinery Mfg
42.98533,-83.80382,Metal Machinery Mfg
44.279051,-83.505131,Metal Machinery Mfg
42.21124,-83.29374,Metal Machinery Mfg
42.19584,-83.23501,Metal Machinery Mfg
42.218862,-83.282886,Metal Machinery Mfg
41.990411,-83.938711,Metal Machinery Mfg
41.748487,-83.551892,Metal Machinery Mfg
41.95006,-85.62495,Metal Machinery Mfg
42.54786,-83.16842,Metal Machinery Mfg
42.541769,-83.087474,Metal Machinery Mfg
42.5447,-83.12062,Metal Machinery Mfg
42.61895,-83.03788,Metal Machinery Mfg
45.17098,-84.63923,Metal Machinery Mfg
43.02139,-85.76163,Metal Machinery Mfg
42.552772,-83.475424,Metal Machinery Mfg
42.53289,-83.49468,Metal Machinery Mfg
42.4727,-83.00294,Metal Machinery Mfg
42.48118,-82.97598,Metal Machinery Mfg
42.46021,-83.00557,Metal Machinery Mfg
42.49235,-82.98439,Metal Machinery Mfg
42.500912,-83.028093,Metal Machinery Mfg
42.453948,-83.002648,Metal Machinery Mfg
42.66943,-83.34251,Metal Machinery Mfg
42.611934,-85.662993,Metal Machinery Mfg
43.632147,-84.98767,Metal Machinery Mfg
42.32562,-83.4151,Metal Machinery Mfg
42.326287,-83.415267,Metal Machinery Mfg
41.7939,-85.6518,Metal Machinery Mfg
43.39023,-86.33621,Metal Machinery Mfg
43.391,-86.33449,Metal Machinery Mfg
42.379446,-83.744486,Metal Machinery Mfg
42.69328,-84.317887,Metal Machinery Mfg
42.7164,-84.402625,Metal Machinery Mfg
42.52414,-83.543467,Metal Machinery Mfg
42.49623,-83.56349,Metal Machinery Mfg
42.49837,-83.54412,Metal Machinery Mfg
42.51197,-83.52594,Metal Machinery Mfg
42.82302,-85.99959,Metal Machinery Mfg
42.81541,-86.01402,Metal Machinery Mfg
42.819572,-86.00391,Metal Machinery Mfg
42.955455,-85.479053,Chemical Mfg
41.891389,-84.0175,Chemical Mfg
41.894444,-84.016389,Chemical Mfg
41.88055,-84.01874,Chemical Mfg
41.948851,-83.95862,Chemical Mfg
41.888861,-84.071546,Chemical Mfg
42.259646,-84.789726,Chemical Mfg
42.25964,-83.21332,Chemical Mfg
42.24331,-83.22144,Chemical Mfg
45.063636,-83.428315,Chemical Mfg
42.22971,-83.72445,Chemical Mfg
42.234323,-83.741043,Chemical Mfg
42.22377,-83.7234,Chemical Mfg
42.29627,-83.74655,Chemical Mfg
42.21485,-83.73083,Chemical Mfg
42.27681,-83.79927,Chemical Mfg
42.2853,-83.79239,Chemical Mfg
42.228928,-83.754628,Chemical Mfg
43.586113,-84.109322,Chemical Mfg
42.70533,-83.25428,Chemical Mfg
42.69974,-83.275,Chemical Mfg
42.64446,-83.24553,Chemical Mfg
42.631067,-83.233324,Chemical Mfg
42.29776,-86.12589,Chemical Mfg
42.320246,-86.071726,Chemical Mfg
42.33685,-85.27479,Chemical Mfg
43.62319,-83.8625,Chemical Mfg
43.58995,-83.90344,Chemical Mfg
43.620322,-83.854678,Chemical Mfg
43.6106,-83.8633,Chemical Mfg
43.090866,-85.233718,Chemical Mfg
42.54017,-83.19456,Chemical Mfg
42.55992,-83.20646,Chemical Mfg
42.16126,-83.90232,Chemical Mfg
42.50282,-83.69266,Chemical Mfg
42.49988,-83.69799,Chemical Mfg
42.57197,-83.81149,Chemical Mfg
46.449086,-84.599245,Chemical Mfg
42.971264,-83.652792,Chemical Mfg
42.98204,-83.64673,Chemical Mfg
42.34233,-83.44857,Chemical Mfg
42.340964,-83.45479,Chemical Mfg
43.472883,-83.410497,Chemical Mfg
41.912167,-86.000412,Chemical Mfg
42.66978,-82.8496,Chemical Mfg
41.92925,-85.01499,Chemical Mfg
42.567827,-83.449729,Chemical Mfg
41.84338,-85.66484,Chemical Mfg
42.3388,-83.16339,Chemical Mfg
42.32655,-83.29399,Chemical Mfg
42.35307,-83.1342,Chemical Mfg
42.41709,-83.03089,Chemical Mfg
42.395228,-82.996228,Chemical Mfg
42.39308,-83.16328,Chemical Mfg
42.39678,-83.17267,Chemical Mfg
42.3754,-83.30027,Chemical Mfg
42.39702,-82.999,Chemical Mfg
42.35677,-83.13625,Chemical Mfg
42.37936,-83.17607,Chemical Mfg
42.38059,-83.2871,Chemical Mfg
42.38295,-83.23182,Chemical Mfg
42.35735,-83.08302,Chemical Mfg
42.354466,-83.083644,Chemical Mfg
42.39532,-83.15026,Chemical Mfg
42.40613,-83.11565,Chemical Mfg
42.42183,-83.06259,Chemical Mfg
42.35373,-83.13378,Chemical Mfg
42.354619,-83.083717,Chemical Mfg
42.34148,-83.88523,Chemical Mfg
42.32499,-83.877,Chemical Mfg
42.336954,-83.870775,Chemical Mfg
41.947224,-86.170298,Chemical Mfg
42.725245,-84.475993,Chemical Mfg
41.79388,-83.50667,Chemical Mfg
42.51626,-83.33993,Chemical Mfg
42.456667,-83.118889,Chemical Mfg
42.44627,-83.14727,Chemical Mfg
42.451389,-83.114722,Chemical Mfg
43.055218,-83.67675,Chemical Mfg
42.938628,-83.711872,Chemical Mfg
42.952793,-83.69234,Chemical Mfg
42.65513,-84.08454,Chemical Mfg
42.652206,-84.066104,Chemical Mfg
42.54426,-82.93612,Chemical Mfg
43.031788,-86.195166,Chemical Mfg
42.93841,-85.67448,Chemical Mfg
42.9345,-85.67693,Chemical Mfg
42.995899,-85.681215,Chemical Mfg
42.99578,-85.67935,Chemical Mfg
42.86936,-85.5275,Chemical Mfg
42.91559,-85.54637,Chemical Mfg
43.01029,-85.68518,Chemical Mfg
43.002483,-85.687919,Chemical Mfg
42.9958,-85.6789,Chemical Mfg
44.598333,-84.691667,Chemical Mfg
43.846111,-82.649722,Chemical Mfg
43.430944,-84.157228,Chemical Mfg
43.43451,-84.15057,Chemical Mfg
42.40672,-83.1126,Chemical Mfg
42.761389,-86.08,Chemical Mfg
42.799444,-86.115833,Chemical Mfg
42.79603,-86.12791,Chemical Mfg
42.798808,-86.118601,Chemical Mfg
42.77304,-86.10758,Chemical Mfg
42.7989,-86.118332,Chemical Mfg
42.59255,-83.88993,Chemical Mfg
42.6047,-83.94886,Chemical Mfg
42.58151,-83.88533,Chemical Mfg
47.176103,-88.424919,Chemical Mfg
42.90522,-85.78457,Chemical Mfg
42.269722,-85.545556,Chemical Mfg
42.31038,-85.61678,Chemical Mfg
42.30097,-85.58091,Chemical Mfg
42.30763,-85.60296,Chemical Mfg
42.31864,-85.58389,Chemical Mfg
42.26683,-85.54118,Chemical Mfg
42.76601,-85.07428,Chemical Mfg
42.71925,-83.24279,Chemical Mfg
42.7562,-84.55201,Chemical Mfg
42.76052,-84.53058,Chemical Mfg
42.152234,-85.851922,Chemical Mfg
42.38151,-83.42288,Chemical Mfg
42.37647,-83.41174,Chemical Mfg
42.39625,-83.37365,Chemical Mfg
42.38201,-83.37841,Chemical Mfg
